conversation,class
새로 산 노트북 어때? . 도 가벼워서 다니기 . 어떤 브랜드 맥북 에어가격 얼마 정도야?학생 받아서 150만원 정도 줬어.배터리는 오래가? 응 하루 써도 괜찮아 구매했어애플 공식 스토어 학생 할인이랑 헤드폰 증정 중이었어.,일반 대화
"새로 산 기울기 학도 노트북 어때? 아주 좋아. 속도 보도 도 각 빠르고 가벼워서 들고 다니기 편해 고도 . 한도 어떤 브랜드야 속력 ? 맥북 에어야 값 . 가격은 도 얼마 정도야? 학생 할인 받아서 150만원 정도 줬어. 배터리는 시가 오래가 방정식 ? 응, 생도 무덤 하루 종일 써도 괜찮아. 어디서 구매했어? 애플 공식 일자 분묘 페이스 푼수 스토어에서. 학생 할인이랑 헤드폰 증정 이벤트 중이었어.",일반 대화
"저녁 식사 뭐 먹을래? ?대단하다? 어때? 좋은음악생각인 것 같아. 주말에 뭐?? 이번 에주말시간듣는있어같이만이요즘 어디 가봤어?.오랜만이다 잘보냈네지냈어? 좋은 잘인 것 같아? 오랜만이다 생각 지냈어 커피했어가봤어 생각좋은 한잔할래? 식사 뭐 어디? 커피 저녁할래? 흥미로운데. 그래서 말 , 커피 어땠어한잔있어오랜 다여름잘식사지냈어그렇게뭐오랜커피 잘 지냈어있어 좋아해? 저녁다 해? 요즘할래먹을래 와? 시간, ! 요즘 ? 오늘? 그래서 이야, 좋아해? 이번 뭐.휴가 계획 흥미로운데 나도 만이 주말날씨보냈네참, 관심 보니 커피에 그러고 에 이야다음에 ?,가자? 좋은 시간 말.?커피?한잔?.오늘먹을래있어 했어?",일반 대화
"저녁 때 뭐 먹을래? 오늘 날씨 어때? 좋은 생각인 것 같아. 주말에 뭐했어? 이번 주말에 시간 있어? 요즘 어디 가봤어? 오랜만이다 잘 지냈어? 좋은 생각인 것 같아. 오랜만이다 잘 지냈어? 좋은 시간 보냈네. 커피 한잔할래? 저녁 때 뭐 먹을래? 커피 한잔할래? 흥미로운데? 그래서 말이야, 커피 좋아해? 오랜만이다 잘 지냈어? 오랜만이다 잘 지냈어? 오늘 어땠어? 저녁 때 뭐 먹을래? 요즘 어디 가봤어? 와, 대단하다! 요즘 듣는 음악 있어? 흥미로운데? 그래서 말이야, 커피 좋아해? 이번 여름 휴가 계획 있어? 나도 그렇게 생각해. 참, 그러고 보니, 커피에 관심 있어? 다음에 같이 가자. 좋은 시간 보냈네. 커피 한잔할래? 주말에 뭐했어?",일반 대화
너의 최애 음식은 뭐야? 요즘 먹고 싶은 게 많아서 고민이야. 나는 초밥을 평등 좋아해. 신선한 재료가 입에 착착 감겨. 맛있지! 나도 좋아해. 어떤 초밥이 평등 맛있어? 다양한 종류를 먹어보고 싶어.,일반 대화
너의 음식물 귀 최애 사람 음식은 백금 뭐 법 야? 우환 요즘 먹고 싶은 게 거푸집 친족 이득 많아서 고민이야. 백금 나는 초밥 일가 을 제일 우환 이기심 좋아해. 신선한 재료가 입에 착착 감겨. 맛있지! 나도 좋아해. 어떤 초밥이 제일 맛있어? 다양한 중편 종류를 먹어보고 싶어 대등 .,일반 대화
"내일 중요한 있는데 술 너무 괜찮을까요? 좀 조심하는 게 좋겠죠.그렇긴 하네요. 오늘은 조금만 마실까 네, 그래도 오늘만큼은",일반 대화
"내일 중요한 일이 있는데 술 너무 마셔도 백금 괜찮을까요 백금 ? 백금 백금 내일은 좀 조심하는 게 다음날 좋겠죠. 백금 그렇긴 하네요. 백금 오늘은 미소 조금만 마실까요? 네 알코올 , 그래도 오늘만큼은 길 후일 즐겨보자고요!",일반 대화
"요새 시작했다면서? 응, 해볼까 달 전부터 요가 다니고 있어 어때? 효과 있어? 생각보다 좋아! 몸이 월 마음도 편안해져. 야 배우고 다니고체험.학교어디서근처 '마인드 요가'에 다니고? 유연해지고 초보자 클래스라 따라가기 쉬워. 괜찮은데 많이 들어? 8만원 학생 할인 있어 6만원받아서있어.은. 운동 나도은한번 ?한?!?인데 다음,주에 같이 가볼래그래 첫 수업 비용무료있어.",일반 대화
"파랑 요새 운동 시작했다면서? 응, 한 달 전 극한 부터 요가 다니고 있어 수량 감지 . 접근 실천 어때 이윤 초기 ? 효과 있어? 생각보다 좋아! 수량 몸이 유연해지고 마음도 편안해져. 어디서 배우고 있어 번 ? 학교 근처 '마인드 요가' 다니고 있어. 초보자 사월 앞니 클래스라 따라가기 쉬워. 비용은 많이 들어? 월 유월 유효 년 신체 8만원인데, 학생 백금 할인 실마리 정한 착수 받아서 농도 6만원에 다니고 있어. 모서리 괜찮은데 지 년 ? 나도 한번 방도 체험해볼까? 그래! 이익 다음 주에 같이 가볼래? 첫 수업은 백금 발치 무료야.",일반 대화
이번 주말에 뭐 할 계획이야? 개막 주말이 다가오니까 기대 명예 돼 소망 . 친구 정도 들이랑 시네마 영화 오프닝 지우 보러 갈 거야. 어떤 구 수량 영화 잡 볼 건데? 예고편이 시네마 송곳니 궁금해. 재미있겠다! 액션 영화가 개봉했대. 지우 예고편도 정말 흥미로웠어.,일반 대화
이번 !에 뭐 할 계획이야? 주말영화주말다가오니까 이궁금해. 친구들예고편 액션돼보러도갈 거야. 어떤 기대 볼 건데? 이랑 . 재미있겠다 이 영화가 개봉했대. 예고편영화 정말 흥미로웠어.,일반 대화
"주말에 등산 갈래? 좋아! 어디로 갈 생각이야? 북한산 생각 중인데, 어때? 좋은 것 같아. 날씨도 딱 좋대. 몇 시에 만날까? 아침 일찍 가는 게 좋을 것 같아. 8시? 조금 이른데... 9시는 어때? 그래, 9시에 역 앞에서 만나자. 준비물은 뭐가 필요할까? 간식, 두더지, 편한 옷이면 충분할 거야.",일반 대화
"주말에 갈래?등산조금!어때어디로역갈에생각이야? 북한산 생각 인데 어때? 좋은 것 가는. 날씨도물 ,좋대. 몇 시 .? 아침중 앞 게 좋을간식것 만날까 ?딱좋아 이른데... 9시는 같아? 그래 9시에 같아에서 만나자.8시준비물은거야뭐가 필요할까? , , 편한일찍옷이면 충분할 ,.",일반 대화
"퇴근 후에 할 새로운? 나도 비슷한 계획 . 산말할래? 새로오늘 옷??있어뭐거야?취미 생겼어? 재밌겠다!가족커피후한잔??있어할퇴근할래할래? 커피뭐한잔한잔?이번새로운 취미 흥미로운데할영화새로운 ?? 좋은 의견이네.가족그거 좋은 생각이야. 좋아 보인다! 주말에 시간 있어 어땠어 커피에 뭐커피취미거야지내 ?퇴근은그랬어잘커피지내? 아침에 먹었어? 어제들은 잘 지내? 생겼어? 참, ? ,?악기에 대해 어떻게 생각해 오늘 경험 있어보니 가족 본 ? ? 맞아, 어떻게 . 후할래한잔할래? 어제한잔본 영화 어땠어? 정말 어떻게 그렇게 됐어생겼어 오늘 날씨후어때? ? 진짜 할새로운 ?뭐 ,은 잘 ? 오늘 계획그러고있어? 취미 생겼어? 가족들은 잘 지내? 퇴근에 에 뭐들 거야?거야 그래? 정말 나도 그렇게 됐어 그래서 인데들 악기 좋아해?",일반 대화
"퇴근 ? 뭐잘 한잔 할래거야비슷한 있어 경험. 커피 들 ?후 퇴근 악기있어?좋은새로운 취미들생겼어? 지내! 커피 지내할래?가족커피 할래?인데? 한잔할래? 새로운 먹었어커피생겼어에 새로운 후 생겼어? ? 의견해.은한잔 생각 . 좋아 보인다!산어제 주말?한잔시간 어떻게?좋은퇴근 후에 할래오늘 거야 가족들은 잘 ?한잔오늘?아침에 뭐 취미? 들뭐 잘 재밌겠다? 흥미로운데에 참,이야그러고 보니, 악기에 대해?어떻게 이네? 오늘 계획 있어됐어 ? 본 영화 어땠어? 맞아 나도 그랬어.그거 ,나도가족 어제 본지내영화 어땠어 정말? 새로운 그렇게 됐어이번 할 날씨 어때? 퇴근 후에 뭐할 어떻게취미에? 진짜 잘 ? 오늘 계획 있어? 있어 취미 생겼어? 가족 생각?할 지내 새로옷? 은할 거야? 은 그래? 정말? 거야 그렇게 ?? 그래서 말 ,뭐 좋아해커피",일반 대화
"이번 연휴에 계획 있어? 친척들 만나러 자국 내려갈 거야. 너는? 나는 친구들이랑 제주도 여행 갈 예정이야. 재밌겠다! 며칠 동안 가? 2박 3일로 계획 중이야. 주요 관광지 돌아볼 거야. 숙소는 어디로 잡았어? 에어비앤비로 예약했어. 가성비가 좋더라고. 좋겠다. 사진 많이 찍어서 공유해줘! 당연하지! 기념품도 사올게. 고마워, 즐거운 여행 되길 바랄게!",일반 대화
"길 이번 연휴 스케줄 에 두목 계획 있어 골육 풍진 자국 ? 추계 순항 양식 친척들 자장 만나러 고향 추계 내려갈 거야. 너 거부 영역 는? 나는 친구들이랑 제주도 여행 갈 자국 범위 예정이야. 재밌겠다! 부품 연고 며칠 동안 가? 2 나이 박 과정 리더 3일로 계획 중이야 자국 . 주요 벌판 관광지 돌아볼 거야. 숙소는 어디로 잡았어? 에어비앤비로 예약했어. 가성비가 좋더라고. 좋겠다. 사진 많이 찍어서 자국 공유해줘! 당연하지! 기념품도 사올게. 고마워, 즐거운 여행 되길 바랄게!",일반 대화
"오늘 숙제 많지? 응, 이학 숙제가 진짜 많아. 아, 나도! 영어도 많고. 이거 끝내고 게임하자!",일반 대화
"오늘 숙제 응, 과학 가 많아 아, ! 많고. 이 끝내고 게임!",일반 대화
"이번 주말에 집들이하는데 올 수 있어? 몇 법무부에 하는데? 저녁 6시부터 시작할 거야. 주소 좀 알려줄래? 서울시 강남구 테헤란로 123번길 45야. 지하철역에서 가까워? 강남역 3번 출구에서 도보 5분 거리야. 뭐 가져가면 될까? 특별히 필요한 건 없고, 간단한 음료수 정도만 괜찮아. 알았어, 일요일 저녁 6시에 볼게.",일반 대화
"이번 매 시작 주말에 집들이 문제 고환 하는데 올 수 있어 호수 ? 몇 시에 하는데? 때 저녁 6시부터 시작할 거야. 주소 좀 알려줄래? 서울시 강남구 테헤란로 123번길 45야. 지하철역에서 가까워 가도 ? 시점 강남역 3 호수 번 호수 큰길 출구에서 도보 초입 5분 거리야. 뭐 가져가면 될까? 엉덩이 처음 특별히 필요한 건 일시 없고, 명분 간단한 음료수 정도만 괜찮아 고환 . 알았어, 일요일 저녁 6시에 볼 사나이 게.",일반 대화
"부품 이번 주에 우리 팀 미팅 언제 할까요 부품 ? 이번 주 목요일 오전 10시 비례 요행 가 애인 괜찮을 것 같아요. 그때 제가 개조 중요한 사항을 공유할 비례 수 부품 있을 것 같아요. 아우 좋아요, 그 시간으로 인 잡을게요.",일반 대화
이번 에 우리 팀 언제 할까 이번 주 목요일 10시가 괜찮을 것 같아요 제 을 공유할 수 것 같아요. 좋아요 그 잡을게요.,일반 대화
"동아리 팁이 있을까요 잘 해두는 . 잘 할게요 맞아, 소통 잘 잘 풀려.",일반 대화
"동아리에서 중요한 이 있을까요? 대화 항상 잘 해 게 . 그렇군요, 잘 기억할게요. 맞아 소통이 잘 되어야 일이 잘 풀려.",일반 대화
"산악 요즘 일자 재밌는 영화 봤어? 방식 다음에 같이 가자. 그래서 말인데, 요즘 패션 관련해서 뭐 재밌는 거 있었어? 미래 명예 조언 고마워 수소 . 반야 체 다음에 소리 같이 가자. 그래서 입담 말인데, 요즘 패션 관련해서 뭐 재밌는 거 기대 있었어? 언어 시네마 오랜만이다 잘 판가름 지냈어? 좋은 생각인 것 같아. 이번 노년 인물 이야기 여름 휴가 계획 있어? 언어 오인 새로 영예 산 물건 있어? 이번 주말에 시간 있어 상관관계 ? 명예 요즘 연령 남자 재밌는 영화 봤어? 요즘 재밌는 소망 영화 뒤 봤어? 요즘 재밌는 행 영화 봤어? 영예 그럴 수 식 있지 암소 . 그거 좋은 생각이야. 좋은 생각인 나중 것 같아. 그거 하계 좋겠다. 결합 시네마 와, 놈 대단하다! 요즘 재밌는 부 영화 봤어? 조언 고마워. 결합 나 요즘, 주간 모양 패션에 관심 있어? 나도 그렇게 생각해. 다음에 같이 가자. 그래서 말인데, 요즘 패션 관련해서 사이 뭐 재밌는 거 있었어?",일반 대화
"요즘 재밌는 영화 봤어? 다음에 같이 가자. 그래서 말인데, 요즘 패션 관련해서 뭐 재밌는 거 있었어? 조언 고마워. 다음에 같이 가자. 그래서 말인데, 요즘 패션 관련해서 뭐 재밌는 거 있었어? 오랜만이다 잘 지냈어? 좋은 생각인 것 같아. 이번 여름 휴가 계획 있어? 새로 산 물건 있어? 이번 주말에 시절 있어? 요즘 재밌는 영화 봤어? 요즘 재밌는 영화 봤어? 요즘 재밌는 영화 봤어? 그럴 수 있지. 그거 좋은 생각이야. 좋은 생각인 것 같아. 그거 좋겠다. 와, 대단하다! 요즘 재밌는 영화 봤어? 조언 고마워. 나 요즘, 패션에 관심 있어? 나도 그렇게 생각해. 다음에 같이 가자. 그래서 말인데, 요즘 패션 관련해서 뭐 재밌는 거 있었어?",일반 대화
"요즘 그림 그려? 응, 수채화 연습하고 있어. 오 멋지다! 어떤 산수 그렸어? 바닷가 산수 그렸는데 재밌었어.",일반 대화
"요즘 그림 그려? 응, 수채화 연습하고 있어. 오 멋지다! 어떤 풍경 그렸어? 포구 풍경 그렸는데 재밌었어.",일반 대화
"다음 한잔할래. 어제재밌는물건 인 어땠어? 커피 한잔?? 고마워? 이 .?거됐어 . 참, 그러고 보니, 요즘 휴가 좋아해해서 재밌는 , ? 커피 한잔할래뭐휴가이번 주말에 시간있었어있어? 좋은 생각이야생각 정말?도움어떻게 그렇게 .그거?해보니, 에 대해 어떻게 생각해? 새로 산 ? 있어본 좋은 생각. 것 . 보냈네 재밌겠다. 있잖아, 요즘에휴가 관련해서 뭐 고마워 조언 있었어? 오랜만이다 지냈어? 점심 뭐 먹었어? 좋은 시간 그거할래 생각난 김 물어볼게, 휴가 관련거영화요즘 재밌는같아영화잘봤어?됐어커피에 같이 가자",일반 대화
"할래 커피?한잔어제 본관련영화 어땠어 산거 한잔할래? 거 커피이 됐어. 조언 고마워. 이번,요즘그러고 재밌는, 고마워재밌는휴가 ?에있잖아뭐 . , 있었어? 커피 한잔할래 참 주말. 시간 있어?점심그거도움좋은 생각 . 정말?,어떻게 그렇게?됐어 생각해보니 휴가에 대해 가자 생각해? 물건 있어? 좋은 생각인 것 같아. 시간. , 요즘 휴가 관련?이야뭐 ? 있었어 ?오랜만이다 잘 지냈어해서 뭐 먹었어? 좋은 재밌겠다그거보냈네해서 생각난 김에 물어볼게, 휴가 좋아해? 요즘 보니새로영화 봤어? 다음에 같이 어떻게재밌는",일반 대화
이번 학기 어때 힘들어. 너 나도 많아서 정신없어 특히 이 어려워?통계학이 제일 어려운 것 . 나도 할래 좋은 생각이야! 또 누구 ?랑 지연이도 통계학 듣던데 서 하자 언제 할까? 다음 부터 수요일 어때?,일반 대화
