conversation,class
아 너무달아 네? 너무 달잖아 커피가 아 단거 찾으셔서 아니 그래도 그렇지 혀를 녹일일있어? 아까는 피곤하시다고 극도 단걸로 해주라고 하셔서 요새 젊은이들은 융통성이 없기로는 일등이라니까! .다시 만들어드릴까요? 그럼 이거를 먹으란말이야? 이 설탕덩어리를? 죄송합니다,기타 괴롭힘 대화
너무달아 네? 너무 달잖아 커피가 아 단거 찾으셔서 아니 를 녹일일있어? 아까는 피곤하시다고 단로 라고 젊은이들은 융통성이 로는 일등이라니까! 다시 만들어까요?그럼 이거를 먹으란이야 이 설탕덩어리,기타 괴롭힘 대화
너무 위해 시끄러워요. 뭐? 당신 턱 지금 시 뭐라고했어? 여기 혼자지내는 해 공간 아닌데 조용히 해주세요. 내가 내 성행위 입 자장 으로 떠드는데 당신이 연막 무슨 오늘날 상관이야? 다른사람들한테 피해가 가잖아요. 피해 해 가 가던말던 봉 내가 상관할 바 아니야 향내 . 폐해 네. 그러면 오늘 냄새 도 시끄러워서 잠을 못자겠네요. 내알바 아니잖아 당신이 더 하천 구리다 시끄러워. 빨리 가. 어디 공급 저서 농도 휘발유 없나 확다 불싸질러 라이트 버리게 벌판 노여움 . .네? 휘발유 부어 범위 불빛 서 납입 폐해 다 수면 인연 격노 불싸질러버리겠다고 너네 다! 내가 내맘대로 장기간 하지도 못해??,협박 대화
너무 시끄러워요. 뭐? 지금 했어? 혼자지내는 해주세요 내가 내 떠드는데 당신 무슨상관이야? 한테 피해가 가 내가 상관할 아니야.네. 도 잠 못자겠네요. 내알바 아니잖아 당신 더 . 빨리 가. 어디 휘발유 불싸질러버리게. 네? 휘발유 부어 불버리겠다고 너네 다! 가 내맘 하지도 못??,협박 대화
민서야 ?너 되게 해보여 ?? 옷이 너무 끼는것 숨쉬기 안불편해? 왜그래 친구로서 니가 이 불편해보여서 하는거야 나는 괜찮아. 내 안괜찮아 너 보는 것만으로도 불편하다 살좀빼 그러지마,기타 괴롭힘 대화
민서야 어? 너 되게 불편해보여 응?? 옷이 너무 끼는것같아 숨쉬기 안불편해? 왜그래. 아니 친구로서 니가 옷이 불편해보여서 견책하는거야 나는 괜찮아. 내가 안괜찮아보이는데 너 보는 것만으로도 불편하다 애 살좀빼 . 그러지마.,기타 괴롭힘 대화
여기.희수. 하나둘.? 삼만원 모아오라고 ? .그게.계속 모았는데.하루 겨우 이 모았다고 ? 장난하냐?그게 아니라. 애들 이제 더.돈도 없다고하고. 내가 예진언니 생일이라고 선물사야된다고 했지? 모아오라고.더 이상은 무리. 수를 써서라도 모아왔어야지 안 ?미안해 정말 더 안 야 으로 떼울래,기타 괴롭힘 대화
촌지 여기.희수야. 극한 하나.둘 월 .? 내가 분명 삼만원 모아오라고 안했어? 아니 안쪽 . 연월일 그게.계속 모았는데 행하 상반신 지속성 . 하루종일 겨우 이거 대장부 신체 모았다고 ? 장난하냐? 그게 여인 아니라 방법 . 애들도 이제 자산 더.돈도 없다고하고. 내가 예진언니 매가 생일이라고 선물사야된다고 했지? 삼만원 모아오라고. 더 이상은 무리여서. 하 무슨 수를 써서라도 원칙 벌판 각 모아왔어야지 안 그래? 미안해.그치만 정말 더는 향기 시절 걸이 내부 안 모아져서. 야 광야 그럼 몸으로 떼울래 안쪽 ??,기타 괴롭힘 대화
얼굴 왜 그렇게 ? 얼굴이 왜? 걸린 애마냥 생겼잖아 야말을 왜 그런식으로 해 을 ? ? .보고 장애인 닮았다니까 기분 ? 똑같이 생겼는데그러니까 .,기타 괴롭힘 대화
넌 구설 안면 얼굴이 왜 그렇게 말씀 개울 열심 생겼어? 재앙 마음 진리 입담 내 얼굴이 왜? 다운증후군 걸린 연기 애마냥 못생겼잖아 야.말을 왜 그런 구설 식으로 향기 해 난 사실을 말 기록 한건데? 기분나빠? 아냐. 야쟤보고 장애인 유해 안면 닮았다니까 기분 나빠한다? 득 웃긴다 똑같이 생겼는데 그러니까 .,기타 괴롭힘 대화
아버지 땅 은 가 받는걸로 사사건건뭐 형 면 ? 니은 한게더하면뭔대 시비야 안된다이야 말로 한게 있는데부터 잔말말고 다야줄로상속알으라고 평생 내 이해.라도살았지가가형 이 그런 당연히뭐내꺼였어잘났다고넌 자격이하마없어 지금 이렇게 자격을 운운해?알아버지 ? 한마디 땅 한푼도 못받을줄 아 알겠어. 일단 상황을 보자고,갈취 대화
땅 은 도있는데 받?로 이형면 다야?상속지금니가아버지한자격 .대 사사건건 시비야 아이야 말로 한게 뭐가게 잔말말고못그런평생로 알으라고가 줄 푼 이렇게. 상황 하마안된다 아버지 땅은 당연히 내꺼였어 넌 자격이 없어 뭐 잘났다고 는걸을 운운해? 부터 한마디라도더하면 한살았지내 이해 알형 알겠어뭔일단 받을줄을 보자고,갈취 대화
했어아형형 급한데 돼돌려줄게 은 안 나 어렵게 모은거야 형 형저번 맞아야 쓰고돈다시 있는데 돈하면이들어요 그랬는데 안갚았자 꼭 좋게고자질말좀줄수있니 안에도 왜 그래 정신차리지 맞고줄래 형 줄래? 자꾸나이러면엄마한테 이를거야!!그냥 쟁이는 더금방형 못동생 형 돈잘여기있어,갈취 대화
동생아 !!이를거야안급한데 했어 돈형 있는데 어렵게 모은거야 한테 형이 금방 쓰고 형돌려줄게 돈돼 형 저번에도 은 다시고자질나 꼭 잘 말들어요 돈하면 왜 그래 형 맞고줄래 그냥그랬는데줄래? 이러면 자꾸나 엄마안 형 갚았자쟁이는 더맞아야정신차리지 좋게못좀줄수있니 형 안 여기있어,갈취 대화
어머 이 아가씨 좀 아가씨 잘못해놓고 미쳤어?? 사장 사장 사장 데려와!!!저.손님 사장님 지금 없으세요. 끝 사과하네 뻔? 내가 그냥 사과하면 아가씨 태도보 은 못 나 이 환불 때까지 가 손님 이제야 하네? 근데 그냥 는 안돼 무릎꿇어 네.? 저 손님 지금 못하겠다는거야 데려와 난 짤라야겠어,기타 괴롭힘 대화
어머 파노라마 여인 이 아가씨 좀 봐 지금 아가씨가 진사 잘못해놓고 못 해주겠다는거야? 화해 아가씨 미쳤어?? 사장 어딨어 적 여사 사장 화해 사장 데려와!!! 내부 관리인 저. 완결 손님 사장님 지금 없으세요. 장관 끝까지 사과안하네 아가씨 뻔뻔하구나 고객 ? 내가 그냥 사과 소녀 하면 넘어갈려고 최근 송곳니 호각 했는데 아가씨 태도보니까 그냥 당세 은 못 넘어가겠어 나 이거 환불 받을때 손 까지 안나가 죄송합니다 손님. 유녀 이제야 사과하네? 근데 그냥 사과는 안돼 진사 가운데 잇속 무릎꿇어 가운데 여자 부인 네 진사 .? 저 손님 지금 못하겠다는거야?? 이게 진사 싫으면 사장 데려와 난 수입 너 자리 짤 여인 라야겠어,기타 괴롭힘 대화
세면대에서 코 좀 풀지마 나오는걸 어떡해 휴지에 안풀고 일부러 세면대에서 있는 힘껏 풀지말라구 내 마음이야 배수구 청소해보면 샤워기 물 틀어도 안씻겨 배수관 막혀서 역류하면 어쩔건데? 다른 사람 고생시키지 말고 시키는대로 백주 편하게 살자 스트레스 받아 계속 비협조적이면 나 못참아 못참으면 어쩔건데 접골원에 가서도 뼈 못맞추게 두들겨팰거야,협박 대화
세면대에서 코 좀 풀지마 나오는걸 어떡해 휴지에 안풀고 일부러 세면대에서 있는 힘껏 풀지말라구 내 마음이야 배수구 대청소해보면 샤워기 물 틀어도 안씻겨 배수관 막혀서 역류하면 어쩔건데? 다른 사람 고생시키지 말고 시키는대로 해 편하게 살자 스트레스 받아 계속 비협조적이면 나 못참아 못참으면 어쩔건데 접골원에 가서도 뼈 못맞추게 두들겨팰거야,협박 대화
야 나 연극 다니느라 돈 없는데 5만원만 ? 안돼 나 달 용돈 그런 없단 말. 머? . 지수야 나 밥 사먹을 돈도 없다말이야 정말 . 나 돈 없어서 그래. 머 근데 돈 없어. .안돼 정말 미안해 야. 아니야? 친구는 도 못먹어 서 하는데 빌려주지 그렇게 ? 아니 빌려주면 나 어떻게 벼텨.가 너 용돈 받기 전 돌려준다고 그럼 3만원만 빌려주라 그정도는 수 . 알겠어.,갈취 대화
지수야 도서 나 연극학원 다니느라 진지 돈이 없는데 5만원만 부 빌려주라 응? 안돼. 나 제한 한달 나이 용돈 그런 재산 없단 말 가운데 이야. 머 몫 ? 노년 진짜. 근데 범위 지수야. 임 나 진짜 밥 사먹을 돈도 없다말이야. 정말 미안한데. 년 나 진짜 범위 돈이 없어서 그래. 반미 머? 정말 근데 값 나도 돈이 없어. 턱 좀 빌려주라. 안 경우 돼. 정말 미안해. 연륜 야. 좀 너무한거 아니야? 친구는 밥도 못먹어 가면서 하는데 좀 빌려주지 그렇게 빌려주는게 싫었냐? 아니 그게 아니라 빌려주면 나는 어떻게 벼텨. 내가 가운데 너 사람 용돈 계수 받기 전까지 지인 안쪽 매 돌려준다고 그럼 3만원만 빌려주라 그정도 쌀 전언 학교 한계 가치 는 해줄 차지 나이 수 언어 친지 얻 안쪽 연기 있잖아. 알겠어.,갈취 대화
거 뭐야 나온 핸드폰아? 응 맞아 이라고 야 엄마가 사줬어 아니 삼촌이 선물 사왔다고 야 네삼촌 멋있다 그렇지? 이거 라 너 떨어트려서 박살 삼촌한테 하나 더 ??? 거 글 비싸니까 가 내주고 못사서 말아니야 아.안돼는데. 안돼 그래?? 너 으로 학교생활이 걱정 이거 가 졸업때까지 너한테 해줄게,갈취 대화
중편 이거 뭐야 이번에 새로 통 나온 핸드폰아니야? 응 선로 귓바퀴 맞아 제트플립이라고 야 재산 엄마가 사줬어? 아니 귀 서지 지불 삼촌이 이번에 귀국하시면서 선물 못사왔다고 이모부 사주셨어 야 대박이다 니네삼촌 멋있다 그렇지? 이모부 야 이거 기간 내부 어미 나주라 너는 길에서 엄니 떨어트려서 박살났다고하고 삼촌한테 수익 하나 더 받아 어??? 이거 비싼대 글지 비싸니까 이빨 공물 통과 내가 내돈주고 얻 못사서 이모부 하는 말아니야 아.안돼는데. 도시 진짜 내부 이익 안돼 그래?? 너 앞으로 학교생활 자두 안쪽 이 걱정안돼 예물 ?? 편하게 안다니고 싶어? 이 엄니 거 주면 내가 이득 졸업때까지 너한테 잘해줄게,갈취 대화
이과장 잠깐 목공 와 상담 보게 네 하천 차장 대하 님 향내 이번 수소 프로젝트 손해가 막심 지혜 하네 네 알고있습니다 그래서 귀 말이지 누가 총대를 메야된다네 네???? 그걸 고도 왜 내 방면 가 총대 악장 피리 연막 메야겠나 차기 부사장인 내가?? 냄새 그래도 저 소리 도 영역 처자식이 있습니다 이번건만 잘넘어가면 내가 잘봐줄께 네????,직장 내 괴롭힘 대화
이과장 잘 와보게 네 프로젝트님 이지이번차장 손해가 막심하네 네 알고있습니다네그래서 말 누가 총대를 된다네?? ???? 그걸차기왜 내이번 총대 메야겠나 부사장인????내가 그래도 저도 처자식이 있습니다 가건만 잘넘어가면 내가 네봐줄께잠깐메야,직장 내 괴롭힘 대화
김대리 네 부장님 써 근데 어디를 고쳐야 할까 첨부터 까지 벌써 열에요 하냐 그게아니라 하라면해네,직장 내 괴롭힘 대화
다시대리요 네 부장님 까지 근데 어디 김를할까고쳐야 첨부터보고서끝써 에요 열번째벌써해말대꾸 하냐 그게아니라 하라면 네,직장 내 괴롭힘 대화
야 찐. ? 나 말하는거야? 너 더 있겠냐? 왜 가 찐쟤 진짜 봐 계속 찐따처럼 하니까 그렇지. 찐따처럼 고. 너네보다는 괜찮게 생기고 잘 하는데와 우리 따 우리 눈도 쳐다볼 수 잘 하네? 기특하다. 아 쫌 내둬 찐따가 겁을 상실했네. 이게 맞을려고,기타 괴롭힘 대화
마음 야 찐 기백 고생 따야. 현세 ? 지금 나 말하는거야? 불 그럼 소리 너밖에 더 있겠냐? 왜 구리다 내가 찐따야? 쟤 풀 진짜 모르나 괴로움 봐 기백 . 계속 이야기 찐따처럼 행동하니까 그렇지. 찐따처럼 지속성 생기고. 너 싹 네보다는 괜찮게 생기고 잘 행동하는데? 와 수컷 . 우리 찐따 잡 우리 눈도 쳐다볼 곤란 수 있고 워드 잘 말하네? 아이구 기특하다. 당대 아 쫌 내둬. 이 찐따가 겁 구멍 을 아래 지속성 가랑이 가랑이 연막 오늘날 상실했네. 이게 맞을려고.,기타 괴롭힘 대화
같이 하나바 손 너아 없냐? 왜부터 태어날때 그래 없었어 새끼 그러지마 나장애인힘들어흑 . 사회에 도움이버린다되지도 하여간 븅신 봐 신고할꺼야가 많이해봐 죽어가 줘 패 흑않는데흑.버려 장애인들은 야 살수그러지마 없다 힘들다 인생살기.,기타 괴롭힘 대화
야 봐바 손 가 없냐?왜그래 태어날 부터 없었어 새끼 그러지마 나 힘들어 많이. 사회 도움이 않는데 죽어버려 너 신고할꺼야그러지마 해봐 븅신아 줘 패버린다 흑흑흑. 하여간 장애인들은 같이 살수 없다 살기.,기타 괴롭힘 대화
오빠 근데 왜 헤어지는거야 향기 ?? 이제 별로 널 뜻 안 사랑 생 해. 그리고 나도 이제 지칠만큼 지쳤어. 대체 어느부분이 비운 지쳤다는건데. 내가 방향 진사 사의 연령 사과했잖아. 사과 일시 해도 개울 매연 우리 다시 사귀면 넌 잠깐은 바뀌겠지만 다시 돌아올거야 진사 식칼 연기 . 싫어 구리다 국부 . 난 못 헤어져. 나 헤어지면 악취 죽어버릴거야. 왜 그래 연기 . 너 어린애 아니잖아. 싫다고 내가 치환 바뀐다는데 왜 오빠가 사람 연 나이프 먼데 날 판단해. 임 나 진짜 헤어지면 연대 가방속에 있는 칼로 내 손목 그을거야. 년 왜 그래. 그러지마. 속 도자 그냥 해님 백주 사죄 우리 판자 좋게 끝내자 노년 . 연막 싫다고 나 진짜 죽는 노년기 꼴 보고 마음씨 싶어? 헤어지면 죽을거라고 그러니까 감별 오빠도 나랑 헤어질 생각하지마 이익 헤어지면 확 손목 그어서 죽을거니까,협박 대화
오빠 근데 왜 헤어지는거야?? 이제 식칼 별로 널 부 안 사랑 마음속 해. 그리고 나도 부문 이제 지칠만큼 지쳤어. 대체 어느부분이 지쳤다는건데. 내가 사과했잖아. 사과해도 우리 기 다시 재판 애인 사귀면 넌 잠깐은 도자 바뀌겠지만 사이 다시 돌아올거야. 싫어. 난 못 헤어져. 나 헤어지면 죽어버릴거야. 왜 그래. 너 어린애 아니잖아. 싫다고 내가 바뀐다는데 왜 대신 재단 오빠 대신 가 백금 먼데 형체 날 판단해. 나 사람 진짜 악취 백금 대장 헤어지면 영리 가방속에 있는 칼로 내 상 진사 손목 그을거야. 기후 왜 하기 사의 그래. 그러지마 전환 . 그냥 우리 사의 좋게 끝내자. 싫다고 나 낮 진짜 죽는꼴 재판 보고 기한 년 서면 싶어? 헤어지면 죽을거라고 그러니까 오빠도 나랑 헤어질 생각 간장 하지마 헤어지면 확 손목 그어서 죽을거니까,협박 대화
